# mu freq sigma_L0 sigma_L1 sigma_L2 diff_L1 diff_L2
3.2 0.166474 1.44559 1.43879 1.44021 0.0068 0.00538
3.2 0.166842 1.66312 1.65598 1.65744 0.00714 0.00568
3.2 0.167209 2.01481 2.0078 2.00734 0.00701 0.00747
3.2 0.167577 2.51834 2.50894 2.50928 0.0094 0.00906
3.2 0.167944 3.31382 3.30208 3.3041 0.01174 0.00972
3.2 0.168312 4.44621 4.43496 4.43557 0.01125 0.01064
3.2 0.168679 5.5273 5.51901 5.5169 0.00829 0.0104
3.2 0.169047 5.58508 5.57972 5.57579 0.00536 0.00929
3.2 0.169414 4.52881 4.52275 4.51946 0.00606 0.00935
3.2 0.169782 3.47131 3.46242 3.46093 0.00889 0.01038
3.2 0.170149 2.73591 2.72427 2.72482 0.01164 0.01109
3.2 0.170517 2.324 2.3107 2.31397 0.0133 0.01003
3.2 0.170884 2.08467 2.07204 2.07585 0.01263 0.00882
3.2 0.171252 1.94691 1.93565 1.93821 0.01126 0.0087
3.2 0.171619 1.90683 1.89858 1.9009 0.00825 0.00593
3.2 0.171987 1.86939 1.86489 1.86724 0.0045 0.00215
3.2 0.172354 1.92379 1.92109 1.92149 0.0027 0.0023
3.2 0.172722 1.94433 1.94188 1.93897 0.00245 0.00536
3.2 0.173089 2.03953 2.03525 2.03229 0.00428 0.00724
3.2 0.173457 2.11664 2.10919 2.10919 0.00745 0.00745
3.2 0.173824 2.22702 2.2208 2.22048 0.00622 0.00654
3.2 0.174192 2.36448 2.36379 2.36097 0.00069 0.00351
3.2 0.174559 2.48664 2.48699 2.48398 -0.00035 0.00266
3.2 0.174927 2.69309 2.69013 2.68868 0.00296 0.00441
3.2 0.175294 2.84976 2.84511 2.84575 0.00465 0.00401
3.2 0.175662 3.11373 3.10961 3.11067 0.00412 0.00306
3.2 0.176029 3.34165 3.33839 3.33873 0.00326 0.00292
3.2 0.176397 3.6589 3.65691 3.65784 0.00199 0.00106
3.2 0.176764 4.00663 4.00524 4.00693 0.00139 -0.0003
3.2 0.177132 4.39811 4.3942 4.39616 0.00391 0.00195
3.2 0.177499 4.92123 4.9153 4.91726 0.00593 0.00397
3.2 0.177867 5.44116 5.43467 5.43685 0.00649 0.00431
3.2 0.178234 6.18741 6.18151 6.18321 0.0059 0.0042
3.2 0.178602 6.96048 6.95657 6.95711 0.00391 0.00337
3.2 0.178969 8.03675 8.03547 8.03418 0.00128 0.00257
3.2 0.179337 9.2919 9.29364 9.28927 -0.00174 0.00263
3.2 0.179704 10.9238 10.9258 10.9211 -0.002 0.0027
3.2 0.180072 13.0746 13.0756 13.0732 -0.001 0.0014
3.2 0.180439 15.8165 15.8148 15.8141 0.0017 0.0024
3.2 0.180807 19.7507 19.7456 19.7457 0.0051 0.005
3.2 0.181174 25.015 25.0085 25.0086 0.0065 0.0064
3.2 0.181542 33.0067 32.9974 33.0001 0.0093 0.0066
3.2 0.181909 44.7575 44.7419 44.7481 0.0156 0.0094
3.2 0.182277 63.4838 63.4592 63.464 0.0246 0.0198
3.2 0.182644 92.6789 92.648 92.6482 0.0309 0.0307
3.2 0.183012 134.624 134.577 134.575 0.047 0.049
3.2 0.183379 173.66 173.596 173.594 0.064 0.066
3.3 0 0 0 0 0 0
3.3 0.000367493 3.46337e-06 2.29018e-06 2.71476e-06 1.17319e-06 7.4861e-07
3.3 0.000734987 -2.49363e-06 2.44559e-07 1.24172e-06 -2.73819e-06 -3.73535e-06
3.3 0.00110248 7.66256e-06 1.66249e-05 1.72693e-05 -8.96234e-06 -9.60674e-06
3.3 0.00146997 -1.42957e-05 -8.02591e-06 -4.08741e-06 -6.26979e-06 -1.02083e-05
3.3 0.00183747 6.70569e-06 7.871e-06 1.27705e-05 -1.16531e-06 -6.06481e-06
3.3 0.00220496 -2.44837e-05 -1.63536e-05 -9.85864e-06 -8.1301e-06 -1.46251e-05
3.3 0.00257245 -1.96999e-05 -3.48043e-06 6.89846e-06 -1.62195e-05 -2.65984e-05
3.3 0.00293995 -2.87288e-05 -2.60974e-06 -1.17601e-07 -2.61191e-05 -2.86112e-05
3.3 0.00330744 -5.61138e-05 9.86184e-06 1.18206e-06 -6.59756e-05 -5.72959e-05
3.3 0.00367493 -3.16576e-05 7.79718e-05 5.61376e-05 -0.000109629 -8.77952e-05
3.3 0.00404243 -7.43966e-05 5.75689e-05 3.28252e-05 -0.000131966 -0.000107222
3.3 0.00440992 8.22064e-06 0.000145991 0.000136354 -0.00013777 -0.000128133
3.3 0.00477741 -4.55275e-05 7.06616e-05 7.19726e-05 -0.000116189 -0.0001175
3.3 0.00514491 1.14759e-05 6.85694e-05 8.38204e-05 -5.70935e-05 -7.23445e-05
3.3 0.0055124 5.50411e-06 -7.96823e-06 1.51198e-05 1.34723e-05 -9.61569e-06
3.3 0.00587989 4.90318e-05 1.77843e-05 1.18074e-05 3.12475e-05 3.72244e-05
3.3 0.00624739 0.000100693 9.89815e-05 6.63233e-05 1.7115e-06 3.43697e-05
3.3 0.00661488 1.21399e-06 5.7785e-05 4.14648e-05 -5.6571e-05 -4.02508e-05
3.3 0.00698237 6.41064e-05 0.000192903 0.000202497 -0.000128797 -0.000138391
3.3 0.00734987 -1.7745e-05 0.00013777 0.000176813 -0.000155515 -0.000194558
3.3 0.00771736 0.000158902 0.000321737 0.000387002 -0.000162835 -0.0002281
3.3 0.00808485 0.000109325 0.00027441 0.000315309 -0.000165085 -0.000205984
3.3 0.00845234 8.05853e-05 0.000188285 0.000179326 -0.0001077 -9.87407e-05
3.3 0.00881984 -1.38833e-08 3.27959e-05 -2.67587e-05 -3.28098e-05 2.67448e-05
3.3 0.00918733 -9.40743e-05 -7.93637e-05 -0.000159738 -1.47106e-05 6.56637e-05
3.3 0.00955482 -3.17096e-05 -1.20758e-06 -1.59111e-05 -3.0502e-05 -1.57985e-05
3.3 0.00992232 -0.000340424 -0.000313552 -0.00027724 -2.6872e-05 -6.3184e-05
3.3 0.0102898 -0.00033803 -0.000367566 -0.000342253 2.9536e-05 4.223e-06
3.3 0.0106573 -0.000390032 -0.000461369 -0.000435415 7.1337e-05 4.5383e-05
3.3 0.0110248 2.31226e-05 2.3019e-05 1.44882e-05 1.036e-07 8.6344e-06
3.3 0.0113923 0.000216151 0.000273589 0.000215079 -5.7438e-05 1.072e-06
3.3 0.0117598 0.000233335 0.000208836 0.000163855 2.4499e-05 6.948e-05
3.3 0.0121273 0.000423563 0.000295796 0.000300588 0.000127767 0.000122975
3.3 0.0124948 0.000358553 0.000190809 0.000239428 0.000167744 0.000119125
3.3 0.0128623 0.000587382 0.000385496 0.00042871 0.000201886 0.000158672
3.3 0.0132298 0.000424594 0.000187871 0.000191068 0.000236723 0.000233526
3.3 0.0135973 0.000591969 0.00035235 0.000362408 0.000239619 0.000229561
3.3 0.0139647 0.000480786 0.000311503 0.000337099 0.000169283 0.000143687
3.3 0.0143322 0.000540859 0.000490366 0.000480972 5.0493e-05 5.9887e-05
3.3 0.0146997 0.000629798 0.000664537 0.000659451 -3.4739e-05 -2.9653e-05
3.3 0.0150672 0.000461923 0.00058393 0.000593129 -0.000122007 -0.000131206
3.3 0.0154347 0.000691812 0.000844225 0.000809544 -0.000152413 -0.000117732
3.3 0.0158022 0.000517877 0.000632977 0.000593558 -0.0001151 -7.5681e-05
3.3 0.0161697 0.000835786 0.000913932 0.000916126 -7.8146e-05 -8.034e-05
3.3 0.0165372 0.000750296 0.00075894 0.000810246 -8.644e-06 -5.995e-05
3.3 0.0169047 0.000930264 0.000933717 0.00099288 -3.453e-06 -6.2616e-05
3.3 0.0172722 0.000971077 0.00105127 0.00101496 -8.0193e-05 -4.3883e-05
3.3 0.0176397 0.000849951 0.00104703 0.000938635 -0.000197079 -8.8684e-05
3.3 0.0180072 0.00108842 0.00134736 0.00126394 -0.00025894 -0.00017552
3.3 0.0183747 0.00101394 0.00111923 0.00106847 -0.00010529 -5.453e-05
3.3 0.0187422 0.00142544 0.00127031 0.00130607 0.00015513 0.00011937
3.3 0.0191096 0.00114824 0.000859186 0.00101641 0.000289054 0.00013183
3.3 0.0194771 0.00131859 0.00110076 0.00124634 0.00021783 7.225e-05
3.3 0.0198446 0.00120841 0.0011194 0.00113491 8.901e-05 7.35e-05
3.3 0.0202121 0.00117857 0.00115199 0.00103555 2.658e-05 0.00014302
3.3 0.0205796 0.00130717 0.00125268 0.00114662 5.449e-05 0.00016055
3.3 0.0209471 0.000987017 0.000846494 0.00087552 0.000140523 0.000111497
3.3 0.0213146 0.00129508 0.00104593 0.00112574 0.00024915 0.00016934
3.3 0.0216821 0.00103923 0.000628388 0.00072157 0.000410842 0.00031766
3.3 0.0220496 0.00144868 0.000896551 0.00097906 0.000552129 0.00046962
3.3 0.0224171 0.00138212 0.00084734 0.000766986 0.00053478 0.000615134
3.3 0.0227846 0.00152956 0.00117965 0.000995464 0.00034991 0.000534096
3.3 0.0231521 0.00155682 0.00131537 0.00120573 0.00024145 0.00035109
3.3 0.0235196 0.0010965 0.000798746 0.000756475 0.000297754 0.000340025
3.3 0.0238871 0.00109214 0.000778997 0.000800439 0.000313143 0.000291701
3.3 0.0242546 0.000746643 0.000563743 0.000600119 0.0001829 0.000146524
3.3 0.024622 0.0013809 0.00130623 0.00129691 7.467e-05 8.399e-05
3.3 0.0249895 0.00127114 0.00109757 0.00116664 0.00017357 0.0001045
3.3 0.025357 0.00159759 0.00134837 0.00145942 0.00024922 0.00013817
3.3 0.0257245 0.00164834 0.00147538 0.00152555 0.00017296 0.00012279
3.3 0.026092 0.00167625 0.00149102 0.0015476 0.00018523 0.00012865
3.3 0.0264595 0.00208934 0.00180375 0.00182303 0.00028559 0.00026631
3.3 0.026827 0.00167204 0.0014647 0.00140577 0.00020734 0.00026627
3.3 0.0271945 0.00203416 0.00196043 0.0019393 7.373e-05 9.486e-05
3.3 0.027562 0.00178813 0.00165967 0.0017221 0.00012846 6.603e-05
3.3 0.0279295 0.00229574 0.00210639 0.00213739 0.00018935 0.00015835
3.3 0.028297 0.002172 0.00195362 0.00187235 0.00021838 0.00029965
3.3 0.0286645 0.00214574 0.00201049 0.00186805 0.00013525 0.00027769
3.3 0.029032 0.00224642 0.00243307 0.00227416 -0.00018665 -2.774e-05
3.3 0.0293995 0.00190732 0.00231411 0.00220526 -0.00040679 -0.00029794
3.3 0.029767 0.00241237 0.00269203 0.00272453 -0.00027966 -0.00031216
3.3 0.0301344 0.00198957 0.00209303 0.00222256 -0.00010346 -0.00023299
3.3 0.0305019 0.00240315 0.00261652 0.00273221 -0.00021337 -0.00032906
3.3 0.0308694 0.00210788 0.00251987 0.0025846 -0.00041199 -0.00047672
3.3 0.0312369 0.00246985 0.00288634 0.00294419 -0.00041649 -0.00047434
3.3 0.0316044 0.00267006 0.00299375 0.00304265 -0.00032369 -0.00037259
3.3 0.0319719 0.00238937 0.00267297 0.00266903 -0.0002836 -0.00027966
3.3 0.0323394 0.00282773 0.00303202 0.00304333 -0.00020429 -0.0002156
3.3 0.0327069 0.00249925 0.00267527 0.00270268 -0.00017602 -0.00020343
3.3 0.0330744 0.00317209 0.00343746 0.00339915 -0.00026537 -0.00022706
3.3 0.0334419 0.00288001 0.00311756 0.00305406 -0.00023755 -0.00017405
3.3 0.0338094 0.0032271 0.00350698 0.00348059 -0.00027988 -0.00025349
3.3 0.0341769 0.00297241 0.0035577 0.00350957 -0.00058529 -0.00053716
3.3 0.0345444 0.00289891 0.00371579 0.00359613 -0.00081688 -0.00069722
3.3 0.0349119 0.00346138 0.00406 0.00396592 -0.00059862 -0.00050454
3.3 0.0352794 0.00323745 0.0033893 0.0033622 -0.00015185 -0.00012475
3.3 0.0356468 0.00398438 0.00395195 0.0040402 3.243e-05 -5.582e-05
3.3 0.0360143 0.00354371 0.00368163 0.00383868 -0.00013792 -0.00029497
3.3 0.0363818 0.00410361 0.00446033 0.00451821 -0.00035672 -0.0004146
3.3 0.0367493 0.00384398 0.00415162 0.00424163 -0.00030764 -0.00039765
3.3 0.0371168 0.00384264 0.00412138 0.00415993 -0.00027874 -0.00031729
3.3 0.0374843 0.00412057 0.00445461 0.00426377 -0.00033404 -0.0001432
3.3 0.0378518 0.00398801 0.00423063 0.00414533 -0.00024262 -0.00015732
3.3 0.0382193 0.00469369 0.0048492 0.00497122 -0.00015551 -0.00027753
3.3 0.0385868 0.0043003 0.00452328 0.00458544 -0.00022298 -0.00028514
3.3 0.0389543 0.00508441 0.00546246 0.0054527 -0.00037805 -0.00036829
3.3 0.0393218 0.00456819 0.00499303 0.00499574 -0.00042484 -0.00042755
3.3 0.0396893 0.00469978 0.0052021 0.00514288 -0.00050232 -0.0004431
3.3 0.0400568 0.00462405 0.00518054 0.00506102 -0.00055649 -0.00043697
3.3 0.0404243 0.00437276 0.00481963 0.00474067 -0.00044687 -0.00036791
3.3 0.0407918 0.00477249 0.00504104 0.00511609 -0.00026855 -0.0003436
3.3 0.0411592 0.00402914 0.0041809 0.00437626 -0.00015176 -0.00034712
3.3 0.0415267 0.00470897 0.00497813 0.00500532 -0.00026916 -0.00029635
3.3 0.0418942 0.00432909 0.00467787 0.00458105 -0.00034878 -0.00025196
3.3 0.0422617 0.00508981 0.00553902 0.00555109 -0.00044921 -0.00046128
3.3 0.0426292 0.00505012 0.00572264 0.0057126 -0.00067252 -0.00066248
3.3 0.0429967 0.00512957 0.00583372 0.0057469 -0.00070415 -0.00061733
3.3 0.0433642 0.00555488 0.00608833 0.00602488 -0.00053345 -0.00047
3.3 0.0437317 0.00497843 0.00531939 0.00530357 -0.00034096 -0.00032514
3.3 0.0440992 0.00562183 0.005861 0.00587831 -0.00023917 -0.00025648
3.3 0.0444667 0.00506394 0.00534406 0.00534437 -0.00028012 -0.00028043
3.3 0.0448342 0.00595794 0.00656443 0.00667932 -0.00060649 -0.00072138
3.3 0.0452017 0.00558683 0.00645627 0.00669421 -0.00086944 -0.00110738
3.3 0.0455692 0.00583662 0.00677325 0.00680882 -0.00093663 -0.0009722
3.3 0.0459367 0.0060746 0.00722496 0.00704121 -0.00115036 -0.00096661
3.3 0.0463042 0.00578758 0.00686678 0.00674274 -0.0010792 -0.00095516
3.3 0.0466716 0.00673793 0.00716936 0.00724363 -0.00043143 -0.0005057
3.3 0.0470391 0.00622344 0.00610276 0.00625483 0.00012068 -3.139e-05
3.3 0.0474066 0.00721823 0.00708934 0.00709509 0.00012889 0.00012314
3.3 0.0477741 0.00669763 0.00692053 0.006826 -0.0002229 -0.00012837
3.3 0.0481416 0.0070967 0.00780709 0.00764661 -0.00071039 -0.00054991
3.3 0.0485091 0.00725335 0.00812206 0.00776087 -0.00086871 -0.00050752
3.3 0.0488766 0.00730682 0.00789291 0.00767744 -0.00058609 -0.00037062
3.3 0.0492441 0.00791888 0.00793549 0.00824124 -1.661e-05 -0.00032236
3.3 0.0496116 0.0072501 0.00676037 0.00710856 0.00048973 0.00014154
3.3 0.0499791 0.00803005 0.00751499 0.00757252 0.00051506 0.00045753
3.3 0.0503466 0.00733308 0.00673606 0.00679739 0.00059702 0.00053569
3.3 0.0507141 0.0081654 0.00760447 0.00769426 0.00056093 0.00047114
3.3 0.0510816 0.00758092 0.00728135 0.00735713 0.00029957 0.00022379
3.3 0.0514491 0.00728393 0.00714793 0.00724455 0.000136 3.938e-05
3.3 0.0518165 0.00754283 0.0079712 0.00794355 -0.00042837 -0.00040072
3.3 0.052184 0.00713421 0.00795843 0.00782558 -0.00082422 -0.00069137
3.3 0.0525515 0.00841465 0.00891599 0.00869152 -0.00050134 -0.00027687
3.3 0.052919 0.0078754 0.00779448 0.00747816 8.092e-05 0.00039724
3.3 0.0532865 0.00904845 0.00834689 0.00834223 0.00070156 0.00070622
3.3 0.053654 0.00907409 0.00802781 0.00832106 0.00104628 0.00075303
3.3 0.0540215 0.0100636 0.00910494 0.0090591 0.00095866 0.0010045
3.3 0.054389 0.0102289 0.00909806 0.00870139 0.00113084 0.00152751
3.3 0.0547565 0.00907193 0.00749004 0.00731094 0.00158189 0.00176099
3.3 0.055124 0.0091081 0.00758992 0.00778026 0.00151818 0.00132784
3.3 0.0554915 0.00835178 0.00701599 0.00730999 0.00133579 0.00104179
3.3 0.055859 0.00979592 0.00833953 0.00883793 0.00145639 0.00095799
3.3 0.0562265 0.00920374 0.0076975 0.00826198 0.00150624 0.00094176
3.3 0.056594 0.0100946 0.00886102 0.00876849 0.00123358 0.00132611
3.3 0.0569615 0.0102752 0.00945257 0.00889135 0.00082263 0.00138385
3.3 0.0573289 0.0103149 0.00982325 0.00947579 0.00049165 0.00083911
3.3 0.0576964 0.0108822 0.0106665 0.0106745 0.0002157 0.0002077
3.3 0.0580639 0.0100917 0.00990833 0.0100542 0.00018337 3.75e-05
3.3 0.0584314 0.0110911 0.0109209 0.0109123 0.0001702 0.0001788
3.3 0.0587989 0.00996148 0.00987288 0.00974967 8.86e-05 0.00021181
3.3 0.0591664 0.0109598 0.0109397 0.0107204 2.01e-05 0.0002394
3.3 0.0595339 0.0108712 0.0111857 0.0108969 -0.0003145 -2.57e-05
3.3 0.0599014 0.0113773 0.0120071 0.0119387 -0.0006298 -0.0005614
3.3 0.0602689 0.0117145 0.0123919 0.0126905 -0.0006774 -0.000976
3.3 0.0606364 0.0107008 0.0115412 0.011946 -0.0008404 -0.0012452
3.3 0.0610039 0.0112967 0.0124739 0.0126073 -0.0011772 -0.0013106
3.3 0.0613714 0.0104232 0.01138 0.0114135 -0.0009568 -0.0009903
3.3 0.0617389 0.0122283 0.0123913 0.0125942 -0.000163 -0.0003659
3.3 0.0621064 0.0119816 0.0116317 0.0117883 0.0003499 0.0001933
3.3 0.0624739 0.0124543 0.0122701 0.0121367 0.0001842 0.0003176
3.3 0.0628413 0.0122492 0.0125482 0.0122867 -0.000299 -3.75e-05
3.3 0.0632088 0.0119905 0.0124105 0.0122335 -0.00042 -0.000243
3.3 0.0635763 0.0130211 0.0135136 0.0132039 -0.0004925 -0.0001828
3.3 0.0639438 0.0116345 0.0124879 0.0122463 -0.0008534 -0.0006118
3.3 0.0643113 0.012277 0.0131368 0.0133849 -0.0008598 -0.0011079
3.3 0.0646788 0.0113573 0.0118518 0.0121276 -0.0004945 -0.0007703
3.3 0.0650463 0.0125463 0.0129011 0.012887 -0.0003548 -0.0003407
3.3 0.0654138 0.0121361 0.0122972 0.0122467 -0.0001611 -0.0001106
3.3 0.0657813 0.012317 0.0118452 0.0118628 0.0004718 0.0004542
3.3 0.0661488 0.0137845 0.0129144 0.0128927 0.0008701 0.0008918
3.3 0.0665163 0.0137859 0.0129217 0.0128694 0.0008642 0.0009165
3.3 0.0668838 0.0153585 0.0144461 0.0146893 0.0009124 0.0006692
3.3 0.0672513 0.0141494 0.0132433 0.0135371 0.0009061 0.0006123
3.3 0.0676188 0.0153774 0.0145894 0.0146111 0.000788 0.0007663
3.3 0.0679863 0.0148728 0.0142109 0.0141957 0.0006619 0.0006771
3.3 0.0683537 0.0155607 0.0150816 0.0148369 0.0004791 0.0007238
3.3 0.0687212 0.0163976 0.0157729 0.0152758 0.0006247 0.0011218
3.3 0.0690887 0.0160787 0.0147713 0.0144069 0.0013074 0.0016718
3.3 0.0694562 0.0169536 0.0152908 0.0153251 0.0016628 0.0016285
3.3 0.0698237 0.0153247 0.0137355 0.0142384 0.0015892 0.0010863
3.3 0.0701912 0.0166193 0.0149103 0.0154991 0.001709 0.0011202
3.3 0.0705587 0.0157939 0.0143291 0.0145757 0.0014648 0.0012182
3.3 0.0709262 0.0166699 0.0161553 0.0159308 0.0005146 0.0007391
3.3 0.0712937 0.0163933 0.0166821 0.0162599 -0.0002888 0.0001334
3.3 0.0716612 0.0158388 0.016122 0.0157833 -0.0002832 5.55e-05
3.3 0.0720287 0.0162257 0.0161423 0.0160566 8.34e-05 0.0001691
3.3 0.0723962 0.0138658 0.0137018 0.0141011 0.000164 -0.0002353
3.3 0.0727637 0.0141787 0.014194 0.0145775 -1.53e-05 -0.0003988
3.3 0.0731312 0.0128625 0.012978 0.0127285 -0.0001155 0.000134
3.3 0.0734987 0.0156485 0.0154444 0.0150731 0.0002041 0.0005754
3.3 0.0738661 0.0175729 0.0173423 0.0172741 0.0002306 0.0002988
3.3 0.0742336 0.0188497 0.0189871 0.0188977 -0.0001374 -4.8e-05
3.3 0.0746011 0.0197022 0.0191764 0.0192342 0.0005258 0.000468
3.3 0.0749686 0.01923 0.0180182 0.0183331 0.0012118 0.0008969
3.3 0.0753361 0.0207125 0.0199362 0.0201228 0.0007763 0.0005897
3.3 0.0757036 0.0191755 0.0185776 0.0186873 0.0005979 0.0004882
3.3 0.0760711 0.0208574 0.0201391 0.0203044 0.0007183 0.000553
3.3 0.0764386 0.0205369 0.0199409 0.0201179 0.000596 0.000419
3.3 0.0768061 0.0219782 0.0215036 0.0215027 0.0004746 0.0004755
3.3 0.0771736 0.0223689 0.0220215 0.02164 0.0003474 0.0007289
3.3 0.0775411 0.0213899 0.020928 0.0203894 0.0004619 0.0010005
3.3 0.0779086 0.0225838 0.021882 0.021555 0.0007018 0.0010288
3.3 0.0782761 0.0213264 0.0208763 0.0209066 0.0004501 0.0004198
3.3 0.0786436 0.0232074 0.0236123 0.0238176 -0.0004049 -0.0006102
3.3 0.0790111 0.0223488 0.0234419 0.0236252 -0.0010931 -0.0012764
3.3 0.0793785 0.0241701 0.0250719 0.0252252 -0.0009018 -0.0010551
3.3 0.079746 0.0247746 0.0253636 0.0254277 -0.000589 -0.0006531
3.3 0.0801135 0.0250831 0.0261122 0.0260143 -0.0010291 -0.0009312
3.3 0.080481 0.0265232 0.0277988 0.0276752 -0.0012756 -0.001152
3.3 0.0808485 0.0262406 0.0268157 0.0269851 -0.0005751 -0.0007445
3.3 0.081216 0.029158 0.0288725 0.0292939 0.0002855 -0.0001359
3.3 0.0815835 0.0289527 0.0282649 0.0286183 0.0006878 0.0003344
3.3 0.081951 0.0319282 0.0314751 0.031712 0.0004531 0.0002162
3.3 0.0823185 0.0338573 0.0337236 0.0337011 0.0001337 0.0001562
3.3 0.082686 0.0396348 0.0393767 0.0388528 0.0002581 0.000782
3.3 0.0830535 0.0480467 0.0481387 0.047149 -9.2e-05 0.0008977
3.3 0.083421 0.0565729 0.0573807 0.0565969 -0.0008078 -2.4e-05
3.3 0.0837885 0.0641226 0.0647516 0.0650212 -0.000629 -0.0008986
3.3 0.084156 0.0583436 0.0585211 0.059281 -0.0001775 -0.0009374
3.3 0.0845234 0.0506286 0.0511135 0.0515585 -0.0004849 -0.0009299
3.3 0.0848909 0.0418439 0.0428918 0.0430658 -0.0010479 -0.0012219
3.3 0.0852584 0.0382496 0.0394574 0.039174 -0.0012078 -0.0009244
3.3 0.0856259 0.0358453 0.0366564 0.0362027 -0.0008111 -0.0003574
3.3 0.0859934 0.0332039 0.033552 0.0335671 -0.0003481 -0.0003632
3.3 0.0863609 0.0326889 0.0327813 0.0333571 -9.24e-05 -0.0006682
3.3 0.0867284 0.0299253 0.0296452 0.0304875 0.0002801 -0.0005622
3.3 0.0870959 0.0312921 0.0311764 0.0314211 0.0001157 -0.000129
3.3 0.0874634 0.0293884 0.0296403 0.0289065 -0.0002519 0.0004819
3.3 0.0878309 0.0310046 0.0305938 0.0299456 0.0004108 0.001059
3.3 0.0881984 0.0309211 0.0299448 0.0299427 0.0009763 0.0009784
3.3 0.0885659 0.0309022 0.0304204 0.0303359 0.0004818 0.0005663
3.3 0.0889334 0.0318722 0.0322474 0.032091 -0.0003752 -0.0002188
3.3 0.0893009 0.0306905 0.0315206 0.0316624 -0.0008301 -0.0009719
3.3 0.0896684 0.0330073 0.0337675 0.0336882 -0.0007602 -0.0006809
3.3 0.0900358 0.0312666 0.0318962 0.0315249 -0.0006296 -0.0002583
3.3 0.0904033 0.0331988 0.0332083 0.0334748 -9.5e-06 -0.000276
3.3 0.0907708 0.0318729 0.0314932 0.0322454 0.0003797 -0.0003725
3.3 0.0911383 0.0319126 0.0320779 0.0321857 -0.0001653 -0.0002731
3.3 0.0915058 0.0329652 0.0334599 0.0331911 -0.0004947 -0.0002259
3.3 0.0918733 0.0324043 0.034001 0.0337694 -0.0015967 -0.0013651
3.3 0.0922408 0.0338565 0.0370604 0.0369217 -0.0032039 -0.0030652
3.3 0.0926083 0.0318866 0.0350981 0.0354825 -0.0032115 -0.0035959
3.3 0.0929758 0.0342103 0.0365279 0.0369279 -0.0023176 -0.0027176
3.3 0.0933433 0.0331656 0.0345593 0.0345994 -0.0013937 -0.0014338
3.3 0.0937108 0.0351999 0.0357612 0.0355887 -0.0005613 -0.0003888
3.3 0.0940783 0.0357939 0.0355798 0.0350138 0.0002141 0.0007801
3.3 0.0944458 0.0356319 0.0347357 0.0342345 0.0008962 0.0013974
3.3 0.0948133 0.0370422 0.0361415 0.036249 0.0009007 0.0007932
3.3 0.0951808 0.0354249 0.035027 0.0353934 0.0003979 3.15e-05
3.3 0.0955482 0.0379011 0.0376953 0.0379764 0.0002058 -7.53e-05
3.3 0.0959157 0.0360008 0.035355 0.0354906 0.0006458 0.0005102
3.3 0.0962832 0.0381829 0.0373109 0.0371098 0.000872 0.0010731
3.3 0.0966507 0.0380888 0.0374489 0.0371131 0.0006399 0.0009757
3.3 0.0970182 0.0391618 0.0385476 0.0384087 0.0006142 0.0007531
3.3 0.0973857 0.0403788 0.0397744 0.039725 0.0006044 0.0006538
3.3 0.0977532 0.0384089 0.0380726 0.0381813 0.0003363 0.0002276
3.3 0.0981207 0.040595 0.0406192 0.0410628 -2.42e-05 -0.0004678
3.3 0.0984882 0.0391341 0.0389449 0.0394915 0.0001892 -0.0003574
3.3 0.0988557 0.0421339 0.0415232 0.0417446 0.0006107 0.0003893
3.3 0.0992232 0.0405418 0.0407173 0.0403262 -0.0001755 0.0002156
3.3 0.0995907 0.0413657 0.0421879 0.0416426 -0.0008222 -0.0002769
3.3 0.0999582 0.0419884 0.0422973 0.0421563 -0.0003089 -0.0001679
3.3 0.100326 0.0410023 0.0408833 0.0407826 0.000119 0.0002197
3.3 0.100693 0.0431683 0.0421755 0.0423873 0.0009928 0.000781
3.3 0.101061 0.0410135 0.039098 0.0399701 0.0019155 0.0010434
3.3 0.101428 0.0436817 0.0421988 0.0423425 0.0014829 0.0013392
3.3 0.101796 0.042471 0.0422789 0.0411928 0.0001921 0.0012782
3.3 0.102163 0.0452372 0.0461771 0.04524 -0.0009399 -2.8e-06
3.3 0.102531 0.0456155 0.0467449 0.046534 -0.0011294 -0.0009185
3.3 0.102898 0.0453664 0.0465022 0.0467923 -0.0011358 -0.0014259
3.3 0.103266 0.0467756 0.0482839 0.0489701 -0.0015083 -0.0021945
3.3 0.103633 0.0452618 0.0464725 0.0472448 -0.0012107 -0.001983
3.3 0.104001 0.0483056 0.0491366 0.0496692 -0.000831 -0.0013636
3.3 0.104368 0.0450756 0.0466543 0.0463327 -0.0015787 -0.0012571
3.3 0.104736 0.0474382 0.0493758 0.0486603 -0.0019376 -0.0012221
3.3 0.105103 0.0480546 0.0495989 0.0498296 -0.0015443 -0.001775
3.3 0.105471 0.0498857 0.0517226 0.0522876 -0.0018369 -0.0024019
3.3 0.105838 0.0511931 0.0528658 0.0528995 -0.0016727 -0.0017064
3.3 0.106206 0.0495617 0.0509717 0.0507005 -0.00141 -0.0011388
3.3 0.106573 0.0521983 0.0538826 0.0535996 -0.0016843 -0.0014013
3.3 0.106941 0.0498928 0.051365 0.0511714 -0.0014722 -0.0012786
3.3 0.107308 0.053052 0.0544648 0.0540364 -0.0014128 -0.0009844
3.3 0.107676 0.0520295 0.0527293 0.0523554 -0.0006998 -0.0003259
3.3 0.108043 0.054229 0.0535365 0.0535304 0.0006925 0.0006986
